ms,s,p,v,dv0,dv1,dv2,dv3,sum
38629,38.629,0.93,4.32,0.39,0.01,0.36,0.09,0.85
38733,38.733,0.24,2.18,0.24,0.18,0.09,0.05,0.56
38835,38.835,-1.33,0.0,0.45,0.05,0.22,0.11,0.83
38935,38.935,2.3,6.8,0.47,0.03,0.05,0.0,0.55
39036,39.036,1.61,5.69,0.43,0.15,0.07,0.04,0.69
39138,39.138,-3.65,0.0,0.37,0.19,0.22,0.19,0.97
39238,39.238,-4.07,0.0,0.35,0.19,0.16,0.16,0.8600000000000001
39339,39.339,-3.23,0.0,0.36,0.18,0.26,0.19,0.99
39440,39.44,-2.59,0.0,0.39,0.11,0.21,0.18,0.8899999999999999
39540,39.54,-1.54,0.0,0.4,0.14,0.34,0.22,1.1
39642,39.642,1.33,5.17,0.33,0.09,0.14,0.05,0.6100000000000001
39743,39.743,1.33,5.17,0.43,0.03,0.07,0.0,0.53
39844,39.844,2.48,7.05,0.42,0.03,0.09,0.0,0.5399999999999999
39946,39.946,1.56,5.6,0.37,0.0,0.03,0.0,0.4
40047,40.047,0.58,3.42,0.54,0.02,0.0,0.0,0.56
40152,40.152,-3.65,0.0,0.43,0.0,0.38,0.0,0.81
40252,40.252,-4.27,0.0,0.35,0.0,0.0,0.0,0.35
40352,40.352,2.01,6.36,0.39,0.03,0.0,0.0,0.42000000000000004
40454,40.454,-3.23,0.0,0.0,0.18,0.08,0.0,0.26
40554,40.554,-1.11,0.0,0.48,0.05,0.16,0.0,0.6900000000000001
40655,40.655,1.39,5.28,0.26,0.14,0.15,0.06,0.6100000000000001
40757,40.757,-4.27,0.0,0.46,0.1,0.12,0.0,0.68
40858,40.858,-4.27,0.0,0.24,0.1,0.04,0.03,0.4099999999999999
40960,40.96,1.39,5.28,0.42,0.03,0.32,0.04,0.81
41061,41.061,-4.27,0.0,0.42,0.1,0.22,0.1,0.84
41161,41.161,0.81,4.04,0.33,0.02,0.37,0.03,0.75
41263,41.263,-3.86,0.0,0.38,0.13,0.02,0.04,0.5700000000000001
41363,41.363,-4.27,0.0,0.49,0.12,0.11,0.06,0.78
41464,41.464,0.18,1.92,0.55,0.03,0.11,0.0,0.6900000000000001
41569,41.569,-4.27,0.0,0.46,0.0,0.42,0.0,0.88
41669,41.669,-4.27,0.0,0.35,0.33,0.78,0.26,1.72
41771,41.771,-4.27,0.0,0.29,0.2,0.81,0.21,1.51
41872,41.872,-4.07,0.0,0.5,0.25,0.62,0.0,1.37
41972,41.972,-0.69,0.0,0.44,0.14,0.42,0.15,1.15
42074,42.074,0.02,0.65,0.4,0.11,0.0,0.03,0.54
42175,42.175,0.93,4.32,0.53,0.09,0.38,0.04,1.04
42276,42.276,-1.75,0.0,0.7,0.07,0.17,0.0,0.9400000000000001
42377,42.377,0.36,2.68,0.46,0.04,0.0,0.0,0.5
42478,42.478,0.93,4.32,0.21,0.11,0.42,0.0,0.74
42580,42.58,0.75,3.89,0.41,0.09,0.52,0.0,1.02
42682,42.682,0.99,4.45,0.35,0.06,0.42,0.0,0.83
42783,42.783,-2.17,0.0,0.41,0.0,0.63,0.0,1.04
42885,42.885,-2.8,0.0,0.19,0.09,0.53,0.0,0.81
42989,42.989,0.7,3.74,0.73,0.0,0.11,0.0,0.84
43091,43.091,-0.69,0.0,0.08,0.28,0.42,0.0,0.78
43192,43.192,-3.65,0.0,0.22,0.28,0.27,0.08,0.85
43293,43.293,-1.54,0.0,0.45,0.0,0.06,0.02,0.53
43394,43.394,-1.75,0.0,0.4,0.0,0.0,0.0,0.4
43494,43.494,-2.17,0.0,0.37,0.0,0.0,0.0,0.37
43594,43.594,-2.38,0.0,0.42,0.0,0.01,0.0,0.43
43695,43.695,-2.8,0.0,0.43,0.05,0.04,0.0,0.52
43795,43.795,-0.08,0.0,0.58,0.17,0.0,0.21,0.96
43895,43.895,1.79,5.99,0.52,0.16,0.0,0.34,1.02
43997,43.997,3.15,7.96,0.42,0.1,0.53,0.0,1.05
44098,44.098,2.58,7.2,0.4,0.18,0.36,0.15,1.09
44200,44.2,0.93,4.32,0.73,0.0,0.18,0.0,0.9099999999999999
44302,44.302,1.85,6.09,0.46,0.12,0.49,0.1,1.1700000000000002
44406,44.406,2.99,7.75,0.59,0.19,0.0,0.41,1.19
44508,44.508,3.5,8.39,0.43,0.28,0.01,0.01,0.73
44609,44.609,4.93,9.95,0.46,0.07,0.36,0.0,0.89
44710,44.71,5.39,10.41,0.38,0.07,0.53,0.0,0.98
44812,44.812,4.13,9.11,0.29,0.29,0.0,0.23,0.8099999999999999
44913,44.913,6.25,11.21,0.5,0.24,0.32,0.16,1.22
45015,45.015,7.85,12.56,0.52,0.43,0.38,0.04,1.37
45116,45.116,13.1,16.22,0.46,0.28,0.0,0.01,0.75
45217,45.217,13.1,16.22,0.5,0.39,0.0,0.0,0.89
45319,45.319,20.82,20.45,0.49,0.43,0.06,0.11,1.09
45420,45.42,17.88,18.95,0.63,0.39,0.68,0.12,1.8200000000000003
45521,45.521,25.12,22.47,0.67,0.21,0.9,0.26,2.04
45623,45.623,22.98,21.49,0.69,0.43,0.54,0.37,2.03
45728,45.728,28.87,24.09,0.54,0.45,0.61,0.0,1.6
45830,45.83,24.37,22.13,0.62,0.1,0.78,0.0,1.5
45931,45.931,29.0,24.14,0.75,0.06,0.64,0.5,1.9500000000000002
46032,46.032,30.19,24.63,0.72,0.48,0.5,0.45,2.15
46134,46.134,39.84,28.29,0.47,0.0,0.18,0.0,0.6499999999999999
46235,46.235,45.13,30.11,0.65,0.38,0.0,0.0,1.03
46337,46.337,39.98,28.34,0.4,0.0,0.92,0.72,2.04
46438,46.438,43.37,29.52,0.8,0.27,0.92,0.29,2.2800000000000002
46539,46.539,44.68,29.96,0.44,0.0,0.37,0.98,1.79
46641,46.641,47.07,30.75,0.34,0.0,0.48,0.34,1.1600000000000001
46742,46.742,58.37,34.25,0.2,0.0,0.88,0.41,1.49
46843,46.843,68.95,37.22,0.73,0.34,0.74,0.46,2.27
46945,46.945,70.45,37.62,0.39,0.0,0.4,0.76,1.55
47049,47.049,69.51,37.37,0.39,0.0,0.83,1.01,2.23
47151,47.151,69.51,37.37,0.74,0.52,0.32,0.0,1.58
47252,47.252,65.6,36.31,0.83,0.78,0.76,0.0,2.37
47353,47.353,73.36,38.39,1.05,0.62,0.23,0.0,1.9
47455,47.455,67.45,36.81,1.16,0.24,0.34,0.0,1.74
47556,47.556,66.52,36.56,0.81,0.43,0.3,0.0,1.54
47659,47.659,52.05,32.34,0.21,0.0,1.0,0.63,1.8399999999999999
47760,47.76,66.7,36.61,0.27,0.02,0.47,0.19,0.95
47861,47.861,66.34,36.51,1.51,1.06,0.56,0.0,3.1300000000000003
47963,47.963,52.86,32.59,0.23,0.11,0.86,1.15,2.3499999999999996
48064,48.064,58.89,34.4,0.23,0.0,0.73,0.24,1.2
48165,48.165,59.58,34.6,0.99,0.17,0.01,0.35,1.52
48267,48.267,53.51,32.79,0.46,0.02,0.98,1.29,2.75
48371,48.371,57.35,33.94,1.12,0.52,0.12,0.0,1.7600000000000002
48473,48.473,54.17,32.99,0.89,0.83,0.99,0.0,2.71
48574,48.574,47.22,30.8,0.5,0.0,0.33,0.0,0.8300000000000001
48675,48.675,54.99,33.24,0.64,0.31,0.24,0.06,1.25
48777,48.777,45.86,30.36,0.45,0.21,0.36,0.28,1.3
48878,48.878,55.66,33.44,0.79,0.0,0.01,0.3,1.1
48980,48.98,55.83,33.49,0.65,0.0,0.0,0.26,0.91
49082,49.082,59.58,34.6,0.56,0.0,0.45,0.0,1.01
49183,49.183,60.62,34.9,0.74,0.1,0.7,0.53,2.0700000000000003
49285,49.285,55.33,33.34,0.76,0.73,0.69,0.0,2.1799999999999997
49386,49.386,59.92,34.7,0.68,0.03,0.16,0.13,1.0
49487,49.487,62.91,35.55,0.9,0.05,0.0,0.0,0.9500000000000001
49589,49.589,59.58,34.6,0.42,0.49,0.22,0.0,1.13
49704,49.704,53.03,32.64,0.5,0.0,0.48,1.04,2.02
49805,49.805,55.49,33.39,0.71,0.18,0.83,0.42,2.1399999999999997
49906,49.906,52.22,32.39,1.1,1.13,0.19,0.0,2.42
50008,50.008,61.67,35.2,0.56,0.04,0.43,0.0,1.03
50109,50.109,58.89,34.4,0.24,0.0,0.99,1.12,2.35
50210,50.21,51.73,32.24,0.24,0.13,0.87,0.37,1.6099999999999999
50312,50.312,55.83,33.49,0.57,0.94,0.65,0.0,2.1599999999999997
50413,50.413,57.01,33.85,0.8,0.0,0.21,0.37,1.38
50515,50.515,48.28,31.15,0.75,0.0,0.15,0.0,0.9
50617,50.617,57.68,34.04,1.13,0.16,0.0,0.02,1.3099999999999998
50718,50.718,51.1,32.04,0.59,0.22,0.19,0.11,1.11
50820,50.82,48.28,31.15,0.25,0.0,0.68,0.31,1.24
50921,50.921,48.75,31.3,0.29,0.21,0.42,0.64,1.56
51022,51.022,51.41,32.14,0.6,0.12,0.22,0.45,1.39
51127,51.127,47.83,31.0,0.6,0.3,0.15,0.0,1.0499999999999998
51228,51.228,48.75,31.3,0.88,0.67,0.03,0.03,1.61
51330,51.33,41.37,28.83,0.79,0.67,0.07,0.0,1.53
51431,51.431,32.4,25.51,0.66,0.28,0.0,0.08,1.02
51532,51.532,34.8,26.44,0.15,0.0,0.44,0.38,0.97
51634,51.634,35.06,26.54,0.14,0.0,0.33,0.47,0.94
51735,51.735,27.71,23.6,0.27,0.25,0.31,0.0,0.8300000000000001
51836,51.836,30.3,24.68,0.49,0.0,0.11,0.3,0.8999999999999999
51938,51.938,29.35,24.28,0.5,0.0,0.62,0.25,1.37
52039,52.039,27.94,23.69,0.74,0.0,0.0,0.45,1.19
52141,52.141,22.25,21.15,0.65,0.28,0.27,0.0,1.2000000000000002
52242,52.242,27.36,23.45,0.73,0.0,0.18,0.0,0.9099999999999999
52343,52.343,36.09,26.93,0.63,0.43,0.45,0.0,1.51
52448,52.448,37.28,27.37,0.41,0.05,0.33,0.0,0.79
52549,52.549,41.51,28.88,0.42,0.0,0.49,0.44,1.3499999999999999
52651,52.651,35.58,26.74,0.31,0.12,0.39,0.05,0.8700000000000001
52752,52.752,49.37,31.49,0.63,0.0,0.33,0.0,0.96
52853,52.853,46.01,30.41,0.71,0.02,0.13,0.0,0.86
52955,52.955,52.38,32.44,0.95,0.67,0.04,0.0,1.6600000000000001
53056,53.056,58.2,34.2,0.31,0.0,0.25,0.24,0.8
53157,53.157,70.27,37.57,1.02,0.46,0.58,0.0,2.06
53259,53.259,69.51,37.37,0.95,0.52,0.0,0.0,1.47
53360,53.36,64.16,35.9,0.71,0.0,0.06,0.32,1.09
53462,53.462,54.66,33.14,0.94,0.42,0.68,0.2,2.24
53563,53.563,54.33,33.04,1.16,0.38,0.0,0.0,1.54
53664,53.664,56.08,33.57,0.59,0.0,0.82,0.25,1.66
53769,53.769,68.57,37.12,0.53,0.01,0.95,0.15,1.64
53870,53.87,76.93,39.32,0.91,0.52,0.82,0.35,2.6
53972,53.972,65.7,36.33,0.74,0.47,0.11,0.0,1.32
54074,54.074,62.64,35.48,1.09,0.27,0.48,0.0,1.84
54175,54.175,60.62,34.9,0.46,0.28,0.74,0.12,1.6
54277,54.277,63.09,35.6,1.07,0.31,0.02,0.0,1.4000000000000001
54378,54.378,67.16,36.74,1.24,0.68,0.13,0.0,2.05
54479,54.479,70.85,37.73,0.61,0.09,0.0,0.13,0.83
54581,54.581,76.73,39.26,0.28,0.0,0.91,0.52,1.71
54682,54.682,68.47,37.09,1.05,0.38,0.13,0.0,1.56
54784,54.784,66.24,36.48,0.41,0.46,0.88,0.02,1.77
54885,54.885,64.16,35.9,1.03,0.01,0.0,0.0,1.04
54986,54.986,67.16,36.74,0.37,0.0,0.94,0.11,1.4200000000000002
55091,55.091,67.26,36.76,0.72,0.31,0.71,0.21,1.95
55192,55.192,62.38,35.4,0.77,0.93,0.3,0.0,2.0
55294,55.294,63.26,35.65,0.7,0.0,0.02,0.0,0.72
55396,55.396,60.96,35.0,0.73,0.35,0.0,0.0,1.08
55497,55.497,59.83,34.67,0.72,0.34,0.51,0.14,1.71
55599,55.599,67.64,36.87,0.75,0.0,0.0,0.0,0.75
55700,55.7,56.93,33.82,0.8,0.0,0.39,0.08,1.27
55801,55.801,59.23,34.5,0.87,0.19,0.46,0.16,1.68
55903,55.903,53.27,32.72,0.27,0.15,1.04,0.15,1.6099999999999999
56004,56.004,64.79,36.08,1.24,0.1,0.0,0.0,1.34
56107,56.107,50.86,31.97,1.18,0.45,0.45,0.04,2.12
56208,56.208,50.08,31.72,0.67,0.0,0.38,0.28,1.33
56309,56.309,45.56,30.26,0.61,0.0,0.0,0.21,0.82
56414,56.414,66.97,36.68,0.74,0.04,0.63,0.53,1.9400000000000002
56515,56.515,40.05,28.37,1.02,0.3,0.39,0.17,1.88
56617,56.617,45.5,30.23,0.39,0.82,0.75,0.05,2.01
56719,56.719,51.1,32.04,0.79,0.0,0.28,0.58,1.65
56820,56.82,48.21,31.12,0.33,0.0,0.33,0.55,1.21
56922,56.922,41.31,28.81,0.82,0.07,0.45,0.08,1.42
57023,57.023,41.87,29.01,0.74,0.13,0.0,0.0,0.87
57124,57.124,44.47,29.89,0.23,0.42,0.4,0.25,1.3
57226,57.226,45.65,30.28,0.91,0.29,0.39,0.0,1.5899999999999999
57327,57.327,51.97,32.32,0.65,0.19,0.87,0.75,2.46
57430,57.43,56.93,33.82,0.73,0.1,0.0,0.0,0.83
57531,57.531,55.49,33.39,1.12,0.36,0.0,0.0,1.48
57632,57.632,62.1,35.33,0.73,0.0,0.23,0.0,0.96
57737,57.737,47.98,31.05,0.32,0.29,0.76,0.15,1.52
57838,57.838,53.6,32.82,0.35,0.04,0.35,0.16,0.9
57940,57.94,50.39,31.82,0.65,0.3,0.14,0.07,1.16
58042,58.042,43.3,29.5,0.3,0.69,0.9,0.0,1.8900000000000001
58143,58.143,45.5,30.23,0.44,0.13,0.72,0.35,1.6400000000000001
58245,58.245,46.7,30.63,0.35,0.01,0.42,0.22,1.0
58346,58.346,47.9,31.02,0.61,0.75,0.66,0.0,2.02
58447,58.447,55.92,33.52,0.56,0.47,0.86,0.47,2.3600000000000003
58549,58.549,54.58,33.12,0.57,0.0,0.04,0.36,0.97
58650,58.65,55.75,33.47,0.96,0.08,0.43,0.17,1.64
58752,58.752,48.06,31.08,0.61,0.0,0.0,0.4,1.01
58853,58.853,44.76,29.99,0.47,0.26,0.91,0.4,2.04
58954,58.954,48.06,31.08,0.92,0.6,0.23,0.13,1.88
59059,59.059,39.51,28.18,0.76,0.67,0.11,0.0,1.5400000000000003
59160,59.16,50.7,31.92,0.9,0.53,0.01,0.0,1.4400000000000002
59262,59.262,53.93,32.92,0.59,0.0,0.0,0.0,0.59
59364,59.364,46.4,30.53,0.4,0.41,0.47,0.0,1.28
59465,59.465,56.93,33.82,0.61,0.11,0.23,0.32,1.27
59567,59.567,39.51,28.18,0.38,0.08,0.68,0.09,1.2300000000000002
59668,59.668,47.6,30.93,0.72,0.63,0.3,0.0,1.6500000000000001
59769,59.769,53.11,32.67,0.58,0.21,0.0,0.0,0.7899999999999999
59871,59.871,45.2,30.14,0.48,0.07,0.58,0.16,1.2899999999999998
59972,59.972,65.32,36.23,0.92,1.03,0.29,0.0,2.24
60075,60.075,66.61,36.58,0.29,0.22,0.31,0.0,0.8200000000000001
60176,60.176,66.61,36.58,0.65,0.3,0.3,0.27,1.52
60277,60.277,59.83,34.67,0.59,0.24,0.93,0.77,2.5300000000000002
60382,60.382,60.88,34.97,0.8,0.0,0.39,0.83,2.02
60483,60.483,57.1,33.87,0.62,0.55,0.57,0.21,1.9499999999999997
60585,60.585,53.76,32.87,1.01,0.6,0.0,0.0,1.6099999999999999
60687,60.687,54.58,33.12,0.45,0.06,0.92,0.49,1.9200000000000002
60788,60.788,55.41,33.37,0.67,0.0,0.06,0.0,0.73
60890,60.89,53.43,32.77,0.88,0.36,0.43,0.0,1.67
60991,60.991,50.08,31.72,0.09,0.0,0.63,0.63,1.35
61092,61.092,48.37,31.17,0.36,0.0,0.56,0.47,1.3900000000000001
61194,61.194,52.46,32.47,0.77,1.04,0.17,0.0,1.98
61295,61.295,52.3,32.42,0.69,0.17,0.3,0.0,1.16
61398,61.398,61.93,35.28,0.84,0.46,0.24,0.0,1.54
61499,61.499,69.79,37.45,0.78,0.48,0.03,0.0,1.29
61600,61.6,63.7,35.78,0.38,0.04,0.68,0.42,1.52
61702,61.702,55.75,33.47,0.85,0.28,0.36,0.0,1.4899999999999998
61806,61.806,60.88,34.97,1.16,0.86,0.15,0.0,2.17
61908,61.908,61.05,35.02,0.74,0.77,0.58,0.0,2.09
62010,62.01,52.3,32.42,0.49,0.0,0.27,0.09,0.85
62111,62.111,60.35,34.82,0.88,0.0,0.0,0.53,1.4100000000000001
62213,62.213,61.22,35.07,0.42,0.0,0.51,0.22,1.15
62314,62.314,64.79,36.08,0.51,0.0,0.49,0.06,1.06
62415,62.415,62.46,35.43,0.43,0.0,0.49,0.87,1.79
62517,62.517,66.97,36.68,0.38,0.22,0.97,0.09,1.66
62618,62.618,69.6,37.4,0.94,0.52,0.16,0.21,1.8299999999999998
62720,62.72,64.24,35.93,0.17,0.76,0.82,0.0,1.75
62821,62.821,61.05,35.02,0.91,0.37,0.29,0.2,1.77
62922,62.922,57.26,33.92,0.38,0.0,0.58,0.82,1.7799999999999998
63024,63.024,51.66,32.22,0.56,0.31,0.42,0.1,1.3900000000000001
63128,63.128,48.37,31.17,0.29,0.75,0.9,0.11,2.05
63230,63.23,48.21,31.12,0.81,0.0,0.0,0.43,1.24
63332,63.332,55.08,33.27,0.17,0.0,0.64,1.01,1.82
63433,63.433,48.83,31.32,1.02,0.53,0.59,0.0,2.14
63535,63.535,50.08,31.72,0.73,0.8,0.39,0.0,1.92
63636,63.636,50.7,31.92,1.03,1.47,0.21,0.0,2.71
63737,63.737,37.49,27.45,1.17,0.68,0.49,0.0,2.34
63839,63.839,43.02,29.4,0.31,0.0,0.05,1.65,2.01
63940,63.94,38.69,27.88,0.44,0.62,0.21,0.0,1.27
64043,64.043,41.31,28.81,0.66,0.67,0.0,0.0,1.33
64144,64.144,53.11,32.67,0.64,0.0,0.07,0.72,1.43
64245,64.245,54.91,33.22,0.69,0.0,0.0,0.08,0.7699999999999999
64347,64.347,61.58,35.17,1.07,0.13,0.0,0.02,1.2200000000000002
64460,64.46,52.78,32.57,0.64,0.15,0.01,0.0,0.8
64562,64.562,50.08,31.72,0.85,0.33,0.43,0.0,1.6099999999999999
64663,64.663,53.6,32.82,0.57,0.0,0.44,0.15,1.16
64764,64.764,59.83,34.67,0.33,0.26,0.92,0.06,1.5700000000000003
64866,64.866,59.14,34.47,0.76,0.0,0.17,0.43,1.36
64967,64.967,60.01,34.72,0.25,0.0,0.09,0.63,0.97
65069,65.069,62.1,35.33,0.42,0.0,0.78,0.89,2.09
65170,65.17,55.58,33.42,0.49,0.0,0.2,0.7,1.39
65271,65.271,55.25,33.32,0.78,0.28,0.11,0.0,1.1700000000000002
65373,65.373,54.75,33.17,0.76,0.0,0.0,0.32,1.08
65474,65.474,52.95,32.62,0.73,0.31,0.07,0.16,1.27
65576,65.576,45.65,30.28,0.58,0.0,0.0,0.0,0.58
65678,65.678,60.7,34.92,0.46,0.0,0.37,1.33,2.16
65782,65.782,53.43,32.77,0.18,0.0,0.88,0.38,1.44
65884,65.884,59.32,34.52,0.88,1.09,0.5,0.0,2.47
65985,65.985,51.18,32.07,0.69,0.0,0.24,0.0,0.9299999999999999
66086,66.086,50.08,31.72,0.49,0.0,0.14,0.14,0.77
66188,66.188,49.3,31.47,1.0,0.24,0.18,0.14,1.56
66289,66.289,50.55,31.87,0.77,0.0,0.33,0.56,1.6600000000000001
66391,66.391,45.59,30.27,0.53,0.44,0.5,0.07,1.54
66492,66.492,57.6,34.02,0.8,0.07,0.56,0.18,1.61
66593,66.593,50.8,31.95,0.28,0.29,0.76,0.0,1.33
66695,66.695,49.76,31.62,0.59,0.0,0.22,0.59,1.4
66796,66.796,52.55,32.49,1.08,0.3,0.13,0.0,1.5100000000000002
66897,66.897,48.68,31.27,0.92,0.66,0.0,0.0,1.58
66999,66.999,50.23,31.77,0.87,0.05,0.65,0.49,2.06
67103,67.103,49.38,31.5,0.83,0.0,0.0,0.73,1.56
67205,67.205,49.08,31.4,0.63,0.0,0.13,1.0,1.76
67306,67.306,47.45,30.88,1.06,0.44,0.38,0.14,2.02
67407,67.407,47.54,30.91,0.6,0.43,0.41,0.0,1.44
67509,67.509,51.97,32.32,0.42,0.89,0.95,0.0,2.26
67610,67.61,52.23,32.4,0.2,0.23,0.83,0.18,1.44
67712,67.712,59.06,34.45,0.82,0.0,0.15,0.28,1.25
67813,67.813,51.02,32.02,0.86,0.11,0.0,0.0,0.97
67914,67.914,54.58,33.12,0.16,0.12,0.62,0.61,1.51
68016,68.016,63.88,35.83,0.72,0.0,0.46,0.32,1.5
68117,68.117,58.72,34.35,0.96,0.45,0.03,0.0,1.44
68218,68.218,55.41,33.37,0.26,0.42,0.59,0.13,1.4
68320,68.32,53.2,32.69,0.81,0.67,0.04,0.0,1.52
68424,68.424,58.72,34.35,0.65,0.0,0.0,0.0,0.65
68526,68.526,59.75,34.65,0.51,0.03,1.0,0.61,2.15
68627,68.627,64.52,36.01,0.4,0.0,0.44,0.0,0.8400000000000001
68728,68.728,50.64,31.9,0.58,0.36,0.48,0.0,1.42
68830,68.83,53.2,32.69,0.25,0.39,0.8,0.07,1.51
68931,68.931,51.59,32.2,0.25,0.0,0.57,0.11,0.9299999999999999
69033,69.033,51.28,32.1,0.61,0.0,0.48,0.25,1.3399999999999999
69135,69.135,50.64,31.9,0.58,0.0,0.0,0.27,0.85
69236,69.236,54.51,33.1,1.03,1.01,0.35,0.0,2.39
69338,69.338,48.61,31.25,0.57,0.3,0.0,0.0,0.8699999999999999
69439,69.439,51.59,32.2,0.57,0.18,0.88,0.44,2.07
69540,69.54,48.15,31.1,0.6,0.32,0.37,0.0,1.29
69642,69.642,52.88,32.59,0.54,0.0,0.1,0.0,0.64
69746,69.746,48.15,31.1,0.92,0.22,0.14,0.0,1.2800000000000002
69848,69.848,45.29,30.17,0.44,0.2,0.72,0.2,1.5599999999999998
69949,69.949,47.69,30.96,0.58,0.0,0.46,0.48,1.52
70050,70.05,48.92,31.35,0.6,0.0,0.8,0.61,2.01
70152,70.152,53.36,32.74,0.79,0.4,0.76,0.67,2.62
70253,70.253,45.0,30.07,0.91,0.0,0.0,0.26,1.17
70355,70.355,45.74,30.32,0.25,0.0,0.05,0.64,0.94
70457,70.457,50.95,32.0,0.63,0.27,0.27,0.0,1.17
70558,70.558,54.68,33.15,0.27,0.54,0.59,0.02,1.42
70660,70.66,53.53,32.79,0.99,0.0,0.15,0.69,1.8299999999999998
70761,70.761,67.26,36.76,0.49,0.25,0.48,0.2,1.42
70862,70.862,64.15,35.9,0.75,0.0,0.38,0.34,1.47
70964,70.964,65.24,36.21,0.51,0.0,0.1,0.0,0.61
71065,71.065,69.13,37.27,0.61,0.0,0.37,0.64,1.62
71164,71.164,68.38,37.07,0.62,0.09,0.21,0.01,0.9299999999999999
71266,71.266,60.45,34.85,1.03,0.75,0.18,0.0,1.96
71367,71.367,58.72,34.35,0.16,0.33,0.93,0.06,1.48
71469,71.469,62.21,35.35,0.74,0.18,0.0,0.0,0.9199999999999999
71570,71.57,57.36,33.95,0.67,0.57,0.84,0.0,2.08
71671,71.671,57.53,34.0,0.57,0.32,0.0,0.0,0.8899999999999999
71773,71.773,54.18,32.99,0.29,0.0,0.03,0.42,0.74
71874,71.874,60.8,34.95,1.03,0.47,0.0,0.0,1.5
71976,71.976,63.8,35.8,0.63,0.0,0.16,0.0,0.79
72078,72.078,55.34,33.35,0.82,0.25,0.35,0.32,1.74
72179,72.179,57.36,33.95,0.87,1.45,0.61,0.0,2.9299999999999997
72281,72.281,54.68,33.15,0.21,0.27,1.0,0.13,1.6099999999999999
72382,72.382,62.03,35.3,0.82,0.0,0.0,0.69,1.5099999999999998
72486,72.486,66.52,36.56,0.72,0.0,0.3,0.64,1.6600000000000001
72588,72.588,62.91,35.55,0.39,0.42,0.3,0.07,1.1800000000000002
72689,72.689,61.32,35.1,0.36,0.0,1.19,0.25,1.7999999999999998
72791,72.791,60.62,34.9,0.7,0.35,0.18,0.35,1.5799999999999996
72892,72.892,51.59,32.2,0.39,0.0,0.0,0.0,0.39
72993,72.993,50.33,31.8,1.28,0.04,0.07,0.38,1.77
73095,73.095,52.23,32.4,0.6,0.18,0.0,0.0,0.78
73196,73.196,49.85,31.65,1.14,0.0,0.0,0.24,1.38
73297,73.297,56.35,33.65,1.09,0.31,0.01,0.0,1.4100000000000001
73399,73.399,54.18,32.99,0.81,0.0,0.0,0.0,0.81
73500,73.5,58.21,34.2,0.57,0.41,0.12,0.0,1.1
73602,73.602,60.97,35.0,0.88,0.28,0.12,0.0,1.2800000000000002
73703,73.703,54.02,32.94,1.25,0.53,0.0,0.0,1.78
73807,73.807,66.34,36.51,0.42,0.0,0.35,0.33,1.1
73909,73.909,59.58,34.6,0.78,0.18,0.04,0.0,1.0
74010,74.01,65.97,36.41,0.45,0.0,0.48,0.56,1.49
74112,74.112,68.19,37.02,0.77,0.0,0.0,0.1,0.87
74213,74.213,64.15,35.9,0.65,0.0,0.12,0.47,1.24
74314,74.314,55.51,33.4,0.95,0.49,0.23,0.0,1.67
74416,74.416,50.8,31.95,0.36,0.29,1.02,0.19,1.8599999999999999
74517,74.517,62.03,35.3,0.89,0.31,0.0,0.0,1.2
74618,74.618,49.38,31.5,0.36,0.19,0.39,0.09,1.03
74720,74.72,59.58,34.6,1.0,0.38,0.2,0.0,1.5799999999999998
74821,74.821,45.59,30.27,0.83,0.14,0.35,0.15,1.4699999999999998
74923,74.923,42.82,29.33,0.31,0.0,0.01,0.05,0.37
75024,75.024,55.34,33.35,0.62,0.14,0.68,0.44,1.88
75128,75.128,52.23,32.4,0.58,0.65,0.48,0.0,1.71
75230,75.23,45.15,30.12,0.59,0.29,0.0,0.0,0.8799999999999999
75331,75.331,50.33,31.8,0.76,0.28,0.34,0.0,1.3800000000000001
75433,75.433,48.77,31.3,0.58,0.0,0.16,0.35,1.0899999999999999
75535,75.535,48.0,31.05,0.76,0.01,0.75,0.0,1.52
75636,75.636,50.8,31.95,0.56,0.1,0.17,0.0,0.8300000000000001
75738,75.738,44.27,29.82,0.78,0.97,0.73,0.0,2.48
75839,75.839,42.1,29.08,0.71,0.5,0.0,0.0,1.21
75940,75.94,42.1,29.08,0.54,0.0,0.0,0.07,0.6100000000000001
76042,76.042,59.75,34.65,0.57,0.2,0.0,0.5,1.27
76143,76.143,64.7,36.06,0.52,0.0,0.46,0.0,0.98
76246,76.246,66.34,36.51,0.63,0.0,0.95,2.03,3.61
76347,76.347,71.03,37.78,0.45,0.0,0.35,0.03,0.8300000000000001
76451,76.451,65.24,36.21,1.1,1.06,0.0,0.0,2.16
76553,76.553,70.45,37.62,1.01,0.99,0.56,0.0,2.56
76654,76.654,73.75,38.49,0.47,0.0,0.53,1.31,2.31
76756,76.756,63.8,35.8,0.37,0.22,0.52,0.02,1.13
76858,76.858,59.41,34.55,0.67,1.42,0.71,0.0,2.8
76959,76.959,56.35,33.65,0.59,0.04,0.75,0.8,2.1799999999999997
77061,77.061,72.46,38.16,0.65,0.34,0.59,0.0,1.58
77162,77.162,71.8,37.98,0.45,0.42,0.82,0.29,1.98
77263,77.263,66.15,36.46,0.56,0.24,0.94,0.36,2.1
77365,77.365,68.76,37.17,0.29,0.34,0.74,0.0,1.37
77466,77.466,70.08,37.52,0.66,0.16,1.01,0.64,2.47
